sent_id	word_char	upos	character_token_n	stroke_n
A020042	瑞竹	nr	2	19
A020042	老头子	n	3	14
A020042	麦	ng	1	7
A020042	啥	r	1	11
A020042	留给	v	2	19
A020043	哈	e	1	9
A020043	知	v	1	8
A020044	咱们	r	2	14
A020044	现在	t	2	14
A020045	语	ng	1	9
A020045	惊人	a	2	13
A020045	蜜月	n	2	18
A020045	呀	y	1	7
A020046	一行	n	2	7
A020046	村	n	1	7
A020047	后边	f	2	11
A020047	溜	ng	1	13
A020048	气吁吁	z	3	16
A020048	先	a	1	6
A020048	坐下	v	2	10
A020049	抓	v	1	7
A020049	撮	q	1	15
A020049	土	n	1	3
A020049	手心	n	2	8
A020049	捻捻	v	2	22
A020050	轻	a	1	9
A020050	壤土	n	2	23
A020051	晚	tg	1	11
A020051	栽培	vn	2	21
A020051	比	p	1	4
A020051	春播	v	2	24
A020051	产量	n	2	18
A020051	还要	d	2	16
A020052	娘	n	1	10
A020052	行	ng	1	6
A020053	使得	v	2	19
A020053	公公	n	2	8
A020054	欠债	v	2	14
A020054	房	n	1	8
A020054	宗	q	1	8
A020054	国内	s	2	12
A020054	贷款	n	2	21
A020054	抵押	vn	2	26
A020054	房产	n	2	14
A020054	公开	ad	2	8
A020054	拍卖	v	2	16
A020054	现场	s	2	14
A020054	见闻	n	2	13
A020055	何	nr	1	7
A020055	海燕	nr	2	26
A020056	花	v	1	7
A020056	依旧	z	2	13
A020056	人去楼空	i	4	28
A020057	５月	t	2	0
A020057	１１日	t	3	0
A020057	下午	t	2	7
A020057	美丽	an	2	16
A020057	如	c	1	6
A020057	深圳	ns	2	17
A020057	怡景花园	ns	4	34
A020057	内	f	1	4
A020057	往日	t	2	12
A020057	清静	a	2	25
A020057	寿景道	ns	3	33
A020057	此时	r	2	13
A020057	车	n	1	4
A020057	成群	v	2	19
A020057	热闹	a	2	18
A020057	非	h	1	8
A020057	赏	v	1	12
A020057	就要	d	2	21
A020057	道	n	1	14
A020057	别墅	n	2	21
A020057	旁边	f	2	15
A020057	举行	v	2	15
A020058	主人	n	2	7
A020058	麦峰	nr	2	17
A020058	１９８９年	t	5	0
A020058	８日	t	2	0
A020058	以此	d	2	10
A020058	幢	q	1	15
A020058	层	q	1	7
A020058	楼	n	1	13
A020058	花园	n	2	14
A020058	抵押物	n	3	34
A020058	深圳市	ns	3	22
A020058	环球	nz	2	19
A020058	实业	n	2	13
A020058	发展	vn	2	15
A020058	市	n	1	5
A020058	建设	vn	2	14
A020058	银行	n	2	17
A020058	２００万	m	4	0
A020058	办理	v	2	15
A020058	公证	n	2	11
A020058	登记	vn	2	17
A020058	手续	n	2	15
A020059	月	n	1	4
A020059	到期	v	2	20
A020059	种种	q	2	18
A020059	理由	n	2	16
A020059	拖欠	v	2	12
A020059	迄今	d	2	10
A020059	逾期	v	2	24
A020059	零七	m	2	15
A020059	利息	n	2	17
A020059	达	v	1	6
A020059	万	m	1	3
A020060	为此	l	2	10
A020060	建行	j	2	14
A020060	今年初	t	3	17
A020060	市政府	n	3	22
A020060	指定	vn	2	17
A020060	机构	n	2	14
A020060	偿还	v	2	18
A020060	这笔	r	2	17
A020061	点	t	1	9
A020061	４２分	t	3	0
A020061	正式	ad	2	11
A020061	主持	v	2	14
A020061	房屋	n	2	17
A020061	交易所	n	3	22
A020061	所长	n	2	12
A020061	维章	nr	2	22
A020061	宣布	v	2	14
A020061	１８０万	m	4	0
A020061	人民币	n	3	11
A020061	底价	n	2	14
A020061	竞	ag	1	10
A020061	投	v	1	7
A020062	者	k	1	8
A020062	纷纷	d	2	14
A020062	举	v	1	9
A020062	牌	n	1	12
A020062	价	n	1	6
A020062	场内	s	2	10
A020062	气氛	n	2	12
A020062	顿时	d	2	17
A020062	活跃	a	2	20
A020063	２２	m	2	0
A020063	企业	n	2	11
A020063	实际	ad	2	15
A020063	１１	m	2	0
A020063	香港	ns	2	21
A020064	报价	vn	2	13
A020064	首先	c	2	15
A020064	５万	m	2	0
A020064	递增	v	2	25
A020064	竞争	v	2	16
A020064	至	p	1	6
A020064	２１０万	m	4	0
A020064	只	d	1	5
A020064	剩下	v	2	15
A020064	３	m	1	0
A020064	对手	n	2	9
A020064	主持人	n	3	16
A020064	遂	d	1	12
A020064	改为	v	2	11
A020064	２万	m	2	0
A020064	升	v	1	4
A020064	２１４万	m	4	0
A020064	由于	p	2	8
A020064	中间	f	2	11
A020064	片刻	m	2	12
A020064	停顿	v	2	21
A020064	故	dg	1	9
A020064	再次	d	2	12
A020064	上升	v	2	7
A020064	场上	s	2	9
A020064	响起	v	2	19
A020064	热烈	a	2	20
A020064	随后	f	2	17
A020064	每	r	1	7
A020064	便	d	1	9
A020064	一阵	m	2	7
A020065	２２９万	m	4	0
A020065	角逐	vn	2	17
A020066	一万	m	2	4
A020066	交替	d	2	18
A020067	烈日	n	2	14
A020068	在场	v	2	12
A020068	举起	v	2	19
A020068	摄像机	n	3	32
A020068	照相机	n	3	28
A020068	录音机	n	3	23
A020068	紧紧	d	2	20
A020068	包围	v	2	12
A020068	汗	n	1	6
A020068	淋淋	v	2	22
A020068	等待	v	2	21
A020068	最终	b	2	20
A020068	时刻	n	2	15
A020068	到来	vn	2	15
A020069	２４１万	m	4	0
A020069	加	v	1	5
A020070	重复	v	2	18
A020070	出来	v	2	12
A020070	应答	v	2	19
A020071	维	nr	1	11
A020071	章	n	1	11
A020071	一槌定音	i	4	31
A020072	礼才	nz	2	8
A020072	有限公司	n	4	23
A020072	办事处	n	3	17
A020072	崔	nr	1	11
A020072	先生	n	2	11
A020072	成为	v	2	10
A020073	谁料	v	2	20
A020073	行长	n	2	10
A020073	赖	nr	1	13
A020073	璞光	nr	2	22
A020073	拍卖会	n	3	22
A020073	人物	n	2	10
A020074	包围圈	n	3	23
A020074	兴奋	v	2	14
A020074	我国	n	2	15
A020074	经济	n	2	17
A020074	体制	n	2	15
A020074	改革	vn	2	16
A020074	尝试	vn	2	17
A020074	深化	v	2	15
A020074	标志	n	2	16
A020075	每年	r	2	13
A020075	形式	n	2	13
A020075	该行	r	2	14
A020075	约	d	1	6
A020075	占	v	1	5
A020075	总	b	1	9
A020075	笔	n	1	10
A020075	数	m	1	13
A020075	８０％	m	3	0
A020075	２５％	m	3	0
A020075	由此	d	2	11
A020075	较	d	1	10
A020075	影响	v	2	24
A020075	效益	n	2	20
A020076	认为	v	2	8
A020076	将	d	1	9
A020076	现象	n	2	19
A020076	减少	v	2	15
A020077	圆	vg	1	10
A020078	刘	nr	1	6
A020078	东昌	nr	2	13
A020078	晓	nr	1	10
A020079	中秋	t	2	13
A020079	夜	tg	1	8
A020079	胜利	nz	2	16
A020079	石油	n	2	13
A020079	管理局	n	3	32
A020079	钻井	vn	2	14
A020079	总公司	n	3	18
A020079	目睹	v	2	18
A020079	幕	q	1	13
A020080	山东	ns	2	13
A020080	东营	ns	2	16
A020080	新疆	ns	2	31
A020080	库尔勒	ns	3	23
A020080	遥遥	z	2	26
A020080	相	d	1	9
A020081	团聚	v	2	20
A020081	塔里木	ns	3	23
A020081	勘探	vn	2	22
A020081	开发	vn	2	9
A020081	会战	vn	2	15
A020081	职工	n	2	14
A020081	通过	p	2	16
A020081	对讲机	n	3	17
A020081	与	p	1	3
A020081	共	d	1	6
A020082	２０时	t	3	0
A020082	走进	v	2	14
A020082	调度室	n	3	28
A020082	只见	v	2	9
A020082	旁	f	1	10
A020082	早已	d	2	15
A020082	四五	m	2	9
A020082	老者	n	2	14
A020082	少少	v	2	8
A020082	十几	m	2	4
A020082	口	q	1	3
A020083	不时	d	2	11
A020083	抬	v	1	8
A020083	腕	ng	1	12
A020083	表	vg	1	8
A020083	似乎	d	2	12
A020083	期待	v	2	21
A020083	久	a	1	3
A020083	来得	v	2	18
A020083	慢	a	1	14
A020084	通话	vn	2	18
A020084	时间	n	2	14
A020085	随着	p	2	22
A020085	调	v	1	10
A020085	通	v	1	10
A020085	情绪	n	2	22
A020085	旋	vg	1	11
A020085	焦灼	an	2	19
A020085	转为	v	2	12
A020085	激动	an	2	22
A020085	欣喜	an	2	20
A020086	党委	n	2	18
A020086	书记	n	2	9
A020086	苏	nr	1	7
A020086	仁堂	nr	2	15
A020086	接过	v	2	17
A020086	话筒	n	2	20
A020086	啊	y	1	10
A020086	听到	v	2	15
A020086	声音	n	2	16
A020087	咱	r	1	9
A020087	全家	n	2	16
A020087	一块	d	2	8
A020088	病	n	1	10
A020089	真的	d	2	18
A020090	放心	v	2	12
A020090	工作	vn	2	10
A020090	油	n	1	8
A020091	惦念	v	2	19
A020092	６８	m	2	0
A020092	大娘	n	2	13
A020092	几乎	d	2	8
A020092	一口气	d	3	8
A020093	清	tg	1	11
A020093	对方	n	2	9
A020093	好心	n	2	10
A020093	喘	v	1	12
A020093	气	n	1	4
A020094	儿	ng	1	2
A020094	千	m	1	3
A020094	母	ng	1	5
A020094	担忧	vn	2	15
A020094	更何况	l	3	21
A020094	呢	y	1	8
A020094	安心	ad	2	10
A020094	老人	n	2	8
A020094	硬撑	v	2	27
A020094	弱	a	1	11
A020094	身子	n	2	10
A020095	赴	v	1	9
A020095	医院	n	2	16
A020095	病榻	n	2	24
A020096	８	m	1	0
A020096	韩	nr	1	12
A020096	雪	nr	1	11
A020096	今晚	t	2	15
A020096	撅	v	1	15
A020096	嘴	n	1	16
A020096	满脸	d	2	24
A020096	老大	d	2	9
A020096	高兴	a	2	16
A020097	妈妈	n	2	12
A020097	讲	v	1	6
A020097	爸爸	n	2	16
A020097	中秋节	t	3	18
A020097	外出	v	2	10
A020099	宗森	nr	2	20
A020099	物资	n	2	18
A020099	供应	vn	2	15
A020099	计划员	n	3	17
A020099	整日	d	2	20
A020099	奔波	v	2	16
A020099	天山南北	l	4	26
A020100	刚	d	1	6
A020100	外地	s	2	11
A020100	赶回	v	2	16
A020101	呼唤	v	2	18
A020101	忘记	v	2	12
A020101	足够	v	2	18
A020101	一百	m	2	7
A020101	遍	q	1	12
A020101	的话	u	2	16
A020101	只是	d	2	14
A020101	一个劲	d	3	11
A020101	喊	v	1	12
A020101	小雪	nr	2	14
A020101	新民	nr	2	17
A020101	丈夫	n	2	7
A020101	住	v	1	7
A020102	再也	d	2	9
A020103	看得出	v	3	25
A020103	远在	v	2	13
A020103	边疆	s	2	24
A020103	母女	n	2	8
A020103	分心	v	2	8
A020104	注意	v	2	21
A020104	维宗	nr	2	19
A020104	坐	v	1	7
A020104	掩饰	v	2	19
A020104	不住	v	2	11
A020104	泪水	n	2	12
A020104	涌	v	1	10
A020104	眼帘	n	2	19
A030001	３１	m	2	0
A030001	届	q	1	8
A030001	国际	n	2	15
A030001	数学	n	2	21
A030001	奥	j	1	12
A030001	赛	vn	1	14
A030001	金牌	n	2	20
A030001	得主	n	2	16
A030001	彤	nr	1	7
A030001	终	d	1	8
A030001	遇	v	1	12
A030001	难题	n	2	25
A030001	鲜花	n	2	21
A030001	不知	v	2	12
A030001	送给	v	2	18
A030001	谁	r	1	10
A030002	军	nr	1	6
A030003	７月	t	2	0
A030003	２０日	t	3	0
A030003	第３１	m	3	0
A030003	奥林匹克	nz	4	31
A030003	１７	m	2	0
A030003	载	v	1	10
A030003	誉	ng	1	13
A030003	返回	v	2	13
A030003	武钢	j	2	17
A030003	三中	j	2	7
A030003	手里	s	2	11
A030003	握	v	1	12
A030003	束	q	1	7
A030004	中午	t	2	8
A030004	来自	v	2	13
A030004	北京	ns	2	13
A030004	列车	n	2	10
A030004	踏上	v	2	18
A030004	武昌	ns	2	16
A030004	南站	ns	2	19
A030004	月台	n	2	9
A030004	省人大	j	3	14
A030004	主任	n	2	11
A030004	梁	nr	1	11
A030004	淑芬	nr	2	18
A030004	省长	n	2	13
A030004	怀念	vn	2	15
A030004	及	c	1	3
A030004	少先队员	n	4	21
A030004	欢迎	v	2	13
A030005	母校	n	2	15
A030005	会议室	n	3	20
A030005	门口	s	2	6
A030005	坐等	v	2	19
A030005	凯旋归来	i	4	31
A030005	进元	nr	2	11
A030005	魏	nr	1	17
A030005	连英	nr	2	15
A030005	立时	d	2	12
A030006	他俩	r	2	14
A030006	烧结	vn	2	19
A030006	厂	n	1	2
A030007	教学	n	2	19
A030007	校长	n	2	14
A030007	泰坤	nr	2	18
A030007	见	v	1	4
A030007	执	v	1	14
A030007	校领导	n	3	27
A030007	奔	v	1	8
A030007	赶紧	d	2	20
A030007	呀呀	o	2	14
A030007	乘车	v	2	14
A030007	走路	v	2	20
A030007	空	a	1	8
A030007	放过	v	2	14
A030007	见缝插针	i	4	36
A030007	编	v	1	12
A030007	儿歌	n	2	16
A030007	教	v	1	11
A030007	属于	v	2	15
A030008	使眼色	l	3	25
A030008	特级	b	2	16
A030008	展望	nr	2	21
A030008	彤彤	nr	2	14
A030008	辅导	v	2	17
A030008	寒暑假	n	3	35
A030008	替	p	1	12
A030008	安排	v	2	17
A030009	到处	d	2	13
A030009	书店	n	2	12
A030009	买	v	1	6
A030009	苦心	n	2	12
A030009	培养	v	2	20
A030010	摆手	v	2	17
A030010	论	v	1	6
A030010	迎接	v	2	18
A030010	竞赛	vn	2	24
A030010	做	v	1	11
A030010	题	n	1	15
A030010	三千	m	2	6
A030010	草稿	n	2	34
A030010	纸	n	1	7
A030010	堆	k	1	11
A030010	只怕	d	2	13
A030011	推让	v	2	16
A030011	之际	f	2	10
A030011	经理	n	2	19
A030011	文源	nr	2	17
A030011	运茂	nr	2	15
A030011	赶来	v	2	17
A030011	齐	d	1	6
A030011	道贺	v	2	23
A030011	勉励	v	2	16
A030011	以后	f	2	10
A030011	加倍	d	2	15
A030011	努力	an	2	9
A030011	报效	v	2	17
A030011	祖国	n	2	17
A030012	此	r	1	6
A030012	默然	z	2	28
A030012	想起	v	2	23
A030012	科委	j	2	17
A030012	领导	n	2	17
A030013	那么	c	2	9
A030014	难倒	v	2	20
A030014	王子	n	2	7
A030014	眼前	f	2	20
A030014	难	ad	1	10
A030015	还是	c	2	16
A030015	锦农	nr	2	19
A030015	巧	a	1	5
A030015	迷津	n	2	18
A030015	当中	f	2	10
A030015	像	v	1	13
A030016	喀嚓	o	2	29
A030016	声	q	1	7
A030016	银光	n	2	17
A030016	闪	v	1	5
A030016	瞬间	t	2	24
A030016	永远	d	2	22
A030016	凝	vg	1	16
A030017	送行	v	2	15
A030017	吕	nr	1	6
A030017	鸿宾	nr	2	21
A030017	遗产	n	2	18
A030017	离开	v	2	14
A030017	爱国村	ns	3	25
A030018	继民	nr	2	15
A030019	傍晚	t	2	23
A030019	时分	n	2	11
A030020	刺	v	1	8
A030020	肌	ng	1	6
A030020	骨	ng	1	9
A030020	寒风	n	2	16
A030020	掠过	v	2	17
A030020	树梢	n	2	20
A030020	发出	v	2	10
A030020	阵阵	q	2	12
A030020	呜咽	v	2	23
A030021	半	m	1	5
A030021	莒县	ns	2	16
A030021	村委会	j	3	21
A030021	正北	f	2	10
A030021	巷道	n	2	23
A030021	挤满	v	2	22
A030021	人群	n	2	15
A030022	年前	t	2	15
A030022	挥泪	v	2	17
A030022	老	a	1	6
A030022	支书	n	2	8
A030022	人大代表	n	4	18
A030022	著名	a	2	17
A030022	劳动模范	n	4	35
A030022	最后	f	2	18
A030023	展览	v	2	19
A030024	生前	t	2	14
A030024	居住	v	2	15
A030024	１４	m	2	0
A030024	平方米	q	3	15
A030024	低矮	a	2	20
A030024	平房	n	2	13
A030024	盘	q	1	11
A030024	土炕	n	2	11
A030024	一半	m	2	6
A030025	共事	v	2	14
A030025	几十	m	2	4
A030025	会计	n	2	10
A030025	杨	nr	1	7
A030025	躬身	v	2	17
A030025	进屋	v	2	16
A030025	小心翼翼	i	4	41
A030025	推出	v	2	16
A030025	模范	n	2	22
A030025	辆	q	1	11
A030025	５０	m	2	0
A030025	自行车	n	3	16
A030026	００６９９１	m	6	0
A030026	红	a	1	6
A030026	白字	n	2	11
A030026	牌照	n	2	25
A030026	清晰	ad	2	23
A030026	可辨	v	2	21
A030026	链	ng	1	12
A030026	牙	n	1	4
A030026	磨	u	1	16
A030026	锃亮	z	2	21
A030026	其他	r	2	13
A030026	部件	n	2	16
A030026	全部	m	2	16
A030026	乌黑	z	2	16
A030027	车架	n	2	13
A030027	铁锈	n	2	22
A030027	牛皮	n	2	9
A030027	车座	n	2	14
A030027	补丁	n	2	9
A030028	最	d	1	12
A030028	家当	n	2	16
A030029	党员	n	2	17
A030029	安永	nr	2	21
A030029	搬	v	1	13
A030029	接待	v	2	20
A030029	群众	n	2	19
A030029	来访	v	2	13
A030029	１２	m	2	0
A030029	板凳	n	2	22
A030029	因	c	1	6
A030029	上千	m	2	6
A030029	淡	a	1	11
A030029	涂	v	1	10
A030029	漆	n	1	14
A030029	磨光	v	2	22
A030030	地排车	n	3	21
A030031	青年	n	2	14
A030031	唐	nr	1	10
A030031	振强	nr	2	22
A030031	抽出	v	2	13
A030031	手绢	n	2	14
A030031	抹	v	1	8
A030031	灰尘	n	2	12
A030032	低头	vd	2	12
A030032	铁丝	n	2	15
A030032	扎	v	1	4
A030032	前轮	n	2	17
A030032	辐条	n	2	20
A030032	突然	a	2	21
A030032	双手	n	2	8
A030032	抱	v	1	8
A030032	车轮	n	2	12
A030032	抽泣	v	2	16
A030032	大伙	r	2	9
A030032	操	v	1	16
A030032	尽	v	1	6
A030032	心	n	1	4
A030032	创	vg	1	6
A030032	财富	n	2	19
A030032	家家	q	2	20
A030032	新房	n	2	20
A030032	电视	n	2	13
A030032	白	a	1	5
A030032	黑	a	1	12
A030032	推	v	1	11
A030032	东	f	1	5
A030032	串	v	1	7
A030032	西	f	1	6
A030032	哭	v	1	10
A030032	男	b	1	7
A030032	挂	v	1	9
A030032	泪珠	n	2	18
A030032	老年人	n	3	14
A030032	低低	a	2	14
A030032	地段	n	2	15
A030032	泣	vg	1	8
A030033	退休	v	2	15
A030033	回乡	v	2	9
A030033	７９	m	2	0
A030033	中医	n	2	11
A030033	建亭	nr	2	17
A030033	蹲	v	1	19
A030033	地上	s	2	9
A030033	颤抖	v	2	26
A030033	逐个	d	2	13
A030033	摸摸	v	2	26
A030033	所	u	1	8
A030033	熟悉	v	2	26
A030033	喃喃	o	2	24
A030033	历	vg	1	4
A030033	往事	n	2	16
A030033	老五	n	2	10
A030033	哥	n	1	10
A030033	治	v	1	8
A030033	医生	n	2	12
A030033	难办	a	2	14
A030033	事情	n	2	19
A030034	常常	d	2	22
A030034	甚至	d	2	15
A030034	来访者	n	3	21
A030034	收到	v	2	14
A030034	三四千	m	3	11
A030034	封	q	1	9
A030034	人民	n	2	7
A030034	来信	n	2	16
A030035	年初	t	2	13
A030035	病例	n	2	18
A030035	炕	n	1	8
A030035	支撑	v	2	19
A030035	记录	v	2	13
A030035	沂水	ns	2	11
A030035	县	n	1	7
A030035	山区	n	2	12
A030035	农民	n	2	11
A030036	乡	n	1	3
A030036	场面	n	2	15
A030036	感染	v	2	22
A030037	而立之年	i	4	20
A030037	镇	n	1	15
A030037	党委书记	n	4	27
A030037	光福	nr	2	19
A030037	眼圈	n	2	22
A030037	沙哑	a	2	26
A030037	说道	v	2	23
A030037	珍贵	a	2	18
A030037	精神	n	2	23
A030037	一面	n	2	10
A030037	镜子	n	2	19
A030038	吧	y	1	7
A030039	缓缓	d	2	24
A030039	驶出	v	2	13
A030039	院子	n	2	12
A030040	车子	n	2	7
A030040	远	a	1	7
A030040	仍	d	1	6
A030040	村头	s	2	12
A030041	十五	m	2	6
A030041	楼上	s	2	16
A030041	帅	nr	1	5
A030041	意外	ad	2	18
A030041	坠	v	1	7
A030041	任	nr	1	6
A030041	志庆	nr	2	13
A030041	接	v	1	11
A030041	落	v	1	12
A030041	童	ng	1	12
A030042	无恙	z	2	14
A030042	脱险	v	2	20
A030043	邱	nr	1	7
A030043	洪波	nr	2	17
A030043	维光	nr	2	17
A030044	相信	v	2	18
A030044	男孩	n	2	16
A030044	１５	m	2	0
A030044	跌	v	1	12
A030044	生命	n	2	13
A030044	即	d	1	7
A030044	毁	v	1	13
A030044	双	q	1	4
A030044	普普通通	z	4	44
A030044	手	n	1	4
A030044	挽救	v	2	21
A030045	前天	t	2	13
A030045	５时	t	2	0
A030045	１５分	t	3	0
A030045	朗阳区	ns	3	20
A030045	六里屯	ns	3	15
A030045	住宅区	n	3	21
A030045	哭喊	v	2	22
A030045	高空	s	2	18
A030045	传来	v	2	13
A030046	远处	s	2	12
A030046	闻	v	1	9
A030046	望	v	1	11
A030046	胖墩墩	z	3	39
A030046	骑	v	1	11
A030046	塔楼	n	2	25
A030046	窗台	n	2	17
A030047	不禁	d	2	17
A030047	惊呼	v	2	19
A030047	迈	v	1	6
A030047	腿	n	1	13
A030047	回	v	1	6
A030047	屋	n	1	9
A030048	懂事	a	2	23
A030048	反而	d	2	10
A030048	另	r	1	5
A030048	迈出	v	2	11
A030048	往	p	1	8
A030048	滑	a	1	12
A030048	返	v	1	7
A030048	身	ng	1	7
A030048	扒	v	1	5
A030048	窗框	n	2	22
A030048	悬	ag	1	11
A030048	半空	s	2	13
A030049	名叫	v	2	11
A030049	单元	n	2	12
A030049	出门	v	2	8
A030049	倒	v	1	10
A030049	垃圾	n	2	14
A030049	一阵风	l	3	11
A030049	撞	v	1	15
A030049	焦急	an	2	21
A030049	万分	d	2	7
A030049	一边	d	2	6
A030049	敲门	v	2	17
A030049	姥姥	n	2	18
A030049	取	v	1	8
A030049	钥匙	n	2	20
A030049	千万	m	2	6
A030049	动弹	v	2	17
A030050	飞跑	v	2	15
A030050	同	a	1	6
A030050	场	q	1	6
A030050	撕	v	1	15
A030050	心肺	n	2	22
A030050	发生	v	2	10
A030051	楼下	s	2	16
A030051	惊呆	v	2	18
A030051	乘凉	v	2	20
A030051	吓	v	1	6
A030051	捂住	v	2	17
A030051	双眼	n	2	15
A030052	荧光灯	n	3	21
A030052	工人	n	2	5
A030052	妻子	n	2	11
A030052	完	v	1	7
A030052	生日	n	2	9
A030052	路过	v	2	19
A030052	此处	s	2	11
A030052	摇摇欲坠	i	4	44
A030053	随即	d	2	18
A030053	衣架	n	2	15
A030053	身上	s	2	10
A030053	疯	v	1	9
A030053	飞	v	1	3
A030054	与此同时	c	4	22
A030054	楼区	s	2	17
A030054	一侧	f	2	9
A030054	伸	v	1	7
A030054	臂	ng	1	17
A030055	一秒	t	2	10
A030055	二秒	t	2	11
A030055	三秒	t	2	12
A030055	惨叫	v	2	16
A030055	米	q	1	6
A030055	重重	z	2	18
A030055	摔	v	1	14
A030056	自由	a	2	11
A030056	落体	n	2	19
A030056	地面	n	2	15
A030057	箭	n	1	15
A030057	冲	v	1	6
A030058	百分之一秒	t	5	23
A030058	落地	v	2	18
A030058	刹那	t	2	14
A030058	伸出	v	2	12
A030058	双臂	n	2	21
A030059	几百	m	2	8
A030059	冲击力	n	3	13
A030059	重重地	z	3	24
A030059	砸	v	1	10
A030059	前额	n	2	24
A030059	顺着	p	2	20
A030059	面颊	n	2	21
A030059	下落	n	2	15
A030059	随之	d	2	14
A030059	摔倒	v	2	24
A030060	哇哇	o	2	18
A030060	昏死	v	2	14
A030060	过去	v	2	11
A030060	鲜血	n	2	20
A030060	流出	v	2	15
A030061	那位	r	2	13
A030061	知名	a	2	14
A030061	窜	v	1	12
A030061	上来	v	2	10
A030061	过路	v	2	19
A030061	直奔	v	2	16
A030062	得到	v	2	19
A030062	救治	vn	2	19
A030062	信儿	n	2	11
A030062	悄悄	d	2	20
A030062	离去	v	2	15
A030062	姓名	n	2	14
A030063	拦住	v	2	15
A030063	浑身	n	2	16
A030063	昏倒	v	2	18
A030063	送往	v	2	17
A030063	同样	d	2	16
A030064	儿童	n	2	14
A030064	治疗	vn	2	15
A030064	已经	d	2	11
A030064	危险	an	2	15
A030065	抢救	v	2	26
A030065	脱离	v	2	21
A030065	眼睛	n	2	24
A030065	充血	v	2	12
A030065	鼻梁	n	2	25
A030065	裂	v	1	12
A030066	挡	v	1	9
A030066	肿	v	1	8
A030066	手臂	n	2	21
A030066	腼腆	a	2	25
A030067	顾	v	1	10
A030068	姥爷	n	2	15
A030068	志强	nr	2	19
A030068	外孙子	n	3	14
A030068	恩人	n	2	12
A030068	身边	s	2	12
A030068	雷	nr	1	13
A030068	锋	nr	1	12
A030069	演	v	1	14
A030069	天下第一	l	4	19
A030070	庄	nr	1	6
A030070	电一	nr	2	6
A030071	６日	t	2	0
A030071	未	d	1	5
A030071	亮	v	1	9
A030071	宁夏	ns	2	15
A030071	回族	nz	2	17
A030071	大院	n	2	12
A030071	别致	a	2	17
A030071	东风	nz	2	9
A030071	加长	v	2	9
A030071	卡车	n	2	16
A030071	满载	v	2	23
A030071	道具	n	2	22
A030071	进来	v	2	14
A030072	停	v	1	11
A030072	车上	s	2	7
A030072	跳	v	1	13
A030072	下车	v	2	7
A030072	卸车	v	2	13
A030072	台	n	1	5
A030072	有条不紊	i	4	27
A030072	忙	an	1	6
A030072	乱	a	1	7
A030073	原来	b	2	17
A030073	话剧团	n	3	24
A030073	改装	v	2	19
A030073	大篷车	n	3	23
A030073	排演	v	2	25
A030073	话剧	n	2	18
A030073	登	v	1	12
A030073	试演	v	2	22
A030074	坚持	v	2	16
A030074	戏	n	1	6
A030074	下乡	v	2	6
A030074	正确	a	2	17
A030074	方向	n	2	10
A030074	专款	n	2	16
A030074	购置	v	2	21
A030075	多年	m	2	12
A030075	演戏	v	2	20
A030075	振兴	v	2	16
A030075	突出	a	2	14
A030075	贡献	n	2	20
A030075	受到	v	2	16
A030075	有关	vn	2	12
A030075	部委	j	2	18
A030075	党政	j	2	19
A030075	部门	n	2	13
A030075	充分	ad	2	10
A030075	肯定	v	2	16
A030076	演出	vn	2	19
A030076	更是	d	2	16
A030076	锦上添花	i	4	34
A030077	专门	d	2	7
A030077	请来	v	2	17
A030077	舞台	n	2	19
A030077	设计师	n	3	16
A030078	面	q	1	9
A030078	帮	v	1	9
A030078	平	a	1	5
A030078	宽	a	1	10
A030078	面积	n	2	19
A030078	完全	ad	2	13
A030078	戏剧	n	2	16
A030079	难怪	d	2	18
A030079	人称	n	2	12
A030079	它	r	1	5
A030080	很快	d	2	16
A030080	搭	v	1	12
A030080	置	v	1	13
A030080	景	ng	1	12
A030080	完毕	v	2	13
A030081	总共	d	2	15
A030081	１	m	1	0
A030081	小时	n	2	10
A030081	分钟	q	2	13
A030082	钟	n	1	9
A030082	方言	n	2	11
A030082	下策	n	2	15
A030082	具有	v	2	14
A030082	浓郁	a	2	17
A030082	地方	n	2	10
A030082	特色	n	2	16
A030082	花儿	n	2	9
A030082	歌声	n	2	21
A030083	这部	r	2	17
A030083	反映	v	2	13
A030083	农村	n	2	13
A030083	计划生育	l	4	23
A030083	基本	a	2	16
A030083	国策	n	2	20
A030083	主题	n	2	20
A030083	鲜明	a	2	22
A030083	切中	v	2	8
A030083	时弊	n	2	21
A030083	语言	n	2	16
A030083	诙谐	an	2	19
A030083	俏皮	a	2	14
A030083	激起	v	2	26
A030083	台下	s	2	8
A030083	机关干部	n	4	25
A030083	开心	a	2	8
A030083	笑声	n	2	17
A030084	整个	b	2	19
A030084	封闭式	n	3	21
A030084	变为	v	2	12
A030084	开放式	b	3	18
A030084	演员	n	2	21
A030084	观众	n	2	12
A030084	上场	v	2	9
A030084	下场	n	2	9
A030084	便于	v	2	12
A030084	交流	vn	2	16
A030084	效果	n	2	18
A030085	结束	v	2	16
A030085	报以	v	2	11
A030085	经久不息	i	4	25
A040001	地震	n	2	21
A040001	之后	f	2	9
A040002	青年报	n	3	21
A040002	马	nr	1	3
A040002	应珊	nr	2	16
A040002	新华社	nt	3	25
A040002	孙	nr	1	6
A040002	宁海	nr	2	15
A040003	４月	t	2	0
A040003	２６日	t	3	0
A040003	１８	m	2	0
A040003	３７分	t	3	0
A040003	青海	ns	2	18
A040003	海南	ns	2	19
